ReportType,fieldname,FieldCode,District,DispositionDate,OilUsed,GasUsed,GasBlown,ReportedOrEstimated
OG110D,Aliso Canyon,010,Coastal,2020-01-31 00:00:00,0,291,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-01-31 00:00:00,0,656,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-02-29 00:00:00,0,322,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-02-29 00:00:00,0,798,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-03-31 00:00:00,0,302,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-03-31 00:00:00,0,940,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-04-30 00:00:00,0,310,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-04-30 00:00:00,0,541,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-05-31 00:00:00,0,330,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-05-31 00:00:00,0,420,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-06-30 00:00:00,0,312,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-06-30 00:00:00,0,420,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-07-31 00:00:00,0,340,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-07-31 00:00:00,0,420,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-08-31 00:00:00,0,327,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-08-31 00:00:00,0,379,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-09-30 00:00:00,0,313,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-09-30 00:00:00,0,407,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-10-31 00:00:00,0,334,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-10-31 00:00:00,0,420,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-11-30 00:00:00,0,290,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-11-30 00:00:00,0,407,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-12-31 00:00:00,0,289,0,Reported
OG110D,Aliso Canyon,010,Coastal,2020-12-31 00:00:00,0,420,0,Reported
OG110D,Antelope Hills,020,Inland,2020-01-31 00:00:00,0,379,0,Reported
OG110D,Antelope Hills,020,Inland,2020-02-29 00:00:00,0,354,0,Reported
OG110D,Antelope Hills,020,Inland,2020-03-31 00:00:00,0,380,0,Reported
OG110D,Antelope Hills,020,Inland,2020-04-30 00:00:00,0,364,0,Reported
OG110D,Antelope Hills,020,Inland,2020-05-31 00:00:00,0,381,0,Reported
OG110D,Antelope Hills,020,Inland,2020-06-30 00:00:00,0,372,0,Reported
OG110D,Antelope Hills,020,Inland,2020-07-31 00:00:00,0,382,0,Reported
OG110D,Antelope Hills,020,Inland,2020-08-31 00:00:00,0,381,0,Reported
OG110D,Antelope Hills,020,Inland,2020-09-30 00:00:00,0,371,0,Reported
OG110D,Antelope Hills,020,Inland,2020-10-31 00:00:00,0,382,0,Reported
OG110D,Antelope Hills,020,Inland,2020-11-30 00:00:00,0,373,0,Reported
OG110D,Antelope Hills  North,022,Inland,2020-01-31 00:00:00,0,851,0,Reported
OG110D,Antelope Hills  North,022,Inland,2020-02-29 00:00:00,0,795,0,Reported
OG110D,Antelope Hills  North,022,Inland,2020-03-31 00:00:00,0,825,0,Reported
OG110D,Antelope Hills  North,022,Inland,2020-04-30 00:00:00,0,790,0,Reported
OG110D,Antelope Hills  North,022,Inland,2020-05-31 00:00:00,0,816,0,Reported
OG110D,Antelope Hills  North,022,Inland,2020-06-30 00:00:00,0,794,0,Reported
OG110D,Antelope Hills  North,022,Inland,2020-07-31 00:00:00,0,819,0,Reported
OG110D,Antelope Hills  North,022,Inland,2020-08-31 00:00:00,0,818,0,Reported
OG110D,Antelope Hills  North,022,Inland,2020-09-30 00:00:00,0,793,0,Reported
OG110D,Antelope Hills  North,022,Inland,2020-10-31 00:00:00,0,820,0,Reported
OG110D,Antelope Hills  North,022,Inland,2020-11-30 00:00:00,0,792,0,Reported
OG110D,Any Field,000,Southern,2020-01-31 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-01-31 00:00:00,0,4,981,Reported
OG110D,Any Field,000,Southern,2020-02-29 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-02-29 00:00:00,0,0,918,Reported
OG110D,Any Field,000,Southern,2020-03-31 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-03-31 00:00:00,0,0,1006,Reported
OG110D,Any Field,000,Southern,2020-04-30 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-04-30 00:00:00,0,0,705,Reported
OG110D,Any Field,000,Southern,2020-05-31 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-05-31 00:00:00,0,0,469,Reported
OG110D,Any Field,000,Southern,2020-06-30 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-06-30 00:00:00,0,0,483,Reported
OG110D,Any Field,000,Southern,2020-07-31 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-07-31 00:00:00,0,0,351,Reported
OG110D,Any Field,000,Southern,2020-08-31 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-08-31 00:00:00,0,0,460,Reported
OG110D,Any Field,000,Southern,2020-09-30 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-09-30 00:00:00,0,0,451,Reported
OG110D,Any Field,000,Southern,2020-10-31 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-10-31 00:00:00,0,0,466,Reported
OG110D,Any Field,000,Southern,2020-11-30 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-11-30 00:00:00,0,0,342,Reported
OG110D,Any Field,000,Southern,2020-12-31 00:00:00,0,0,0,Reported
OG110D,Any Field,000,Southern,2020-12-31 00:00:00,0,0,468,Reported
OG110D,Arroyo Grande,028,Coastal,2020-01-31 00:00:00,0,36049,0,Reported
OG110D,Arroyo Grande,028,Coastal,2020-02-29 00:00:00,0,32606,0,Reported
OG110D,Arroyo Grande,028,Coastal,2020-03-31 00:00:00,0,39774,0,Reported
OG110D,Arroyo Grande,028,Coastal,2020-04-30 00:00:00,0,46932,0,Reported
OG110D,Arroyo Grande,028,Coastal,2020-05-31 00:00:00,0,49695,0,Reported
OG110D,Arroyo Grande,028,Coastal,2020-06-30 00:00:00,0,55197,0,Reported
OG110D,Arroyo Grande,028,Coastal,2020-07-31 00:00:00,0,47881,0,Reported
OG110D,Arroyo Grande,028,Coastal,2020-08-31 00:00:00,0,42650,0,Reported
OG110D,Arroyo Grande,028,Coastal,2020-09-30 00:00:00,0,42389,0,Reported
OG110D,Arroyo Grande,028,Coastal,2020-10-31 00:00:00,0,40027,0,Reported
OG110D,Arroyo Grande,028,Coastal,2020-11-30 00:00:00,0,37194,0,Reported
OG110D,Arroyo Grande,028,Coastal,2020-12-31 00:00:00,0,38501,0,Reported
OG110D,Asphalto,032,Inland,2020-01-31 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-01-31 00:00:00,0,139,0,Reported
OG110D,Asphalto,032,Inland,2020-01-31 00:00:00,0,23923,554,Reported
OG110D,Asphalto,032,Inland,2020-02-29 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-02-29 00:00:00,0,281,0,Reported
OG110D,Asphalto,032,Inland,2020-02-29 00:00:00,0,45822,1583,Reported
OG110D,Asphalto,032,Inland,2020-03-31 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-03-31 00:00:00,0,299,0,Reported
OG110D,Asphalto,032,Inland,2020-03-31 00:00:00,0,36384,1958,Reported
OG110D,Asphalto,032,Inland,2020-04-30 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-04-30 00:00:00,0,308,0,Reported
OG110D,Asphalto,032,Inland,2020-04-30 00:00:00,0,24309,2168,Reported
OG110D,Asphalto,032,Inland,2020-05-31 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-05-31 00:00:00,0,241,0,Reported
OG110D,Asphalto,032,Inland,2020-05-31 00:00:00,0,24892,1702,Reported
OG110D,Asphalto,032,Inland,2020-06-30 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-06-30 00:00:00,0,198,0,Reported
OG110D,Asphalto,032,Inland,2020-06-30 00:00:00,0,23638,771,Reported
OG110D,Asphalto,032,Inland,2020-07-31 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-07-31 00:00:00,0,274,0,Reported
OG110D,Asphalto,032,Inland,2020-07-31 00:00:00,0,25068,363,Reported
OG110D,Asphalto,032,Inland,2020-08-31 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-08-31 00:00:00,0,233,0,Reported
OG110D,Asphalto,032,Inland,2020-08-31 00:00:00,0,25638,403,Reported
OG110D,Asphalto,032,Inland,2020-09-30 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-09-30 00:00:00,0,70,0,Reported
OG110D,Asphalto,032,Inland,2020-09-30 00:00:00,0,16060,1060,Reported
OG110D,Asphalto,032,Inland,2020-10-31 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-10-31 00:00:00,0,150,0,Reported
OG110D,Asphalto,032,Inland,2020-10-31 00:00:00,0,17002,1198,Reported
OG110D,Asphalto,032,Inland,2020-11-30 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-11-30 00:00:00,0,155,0,Reported
OG110D,Asphalto,032,Inland,2020-11-30 00:00:00,0,18465,654,Reported
OG110D,Asphalto,032,Inland,2020-12-31 00:00:00,0,0,0,Reported
OG110D,Asphalto,032,Inland,2020-12-31 00:00:00,0,217,0,Reported
OG110D,Asphalto,032,Inland,2020-12-31 00:00:00,0,14062,1305,Reported
OG110D,Bandini,034,Southern,2020-01-31 00:00:00,0,0,0,Reported
OG110D,Bandini,034,Southern,2020-02-29 00:00:00,0,0,0,Reported
OG110D,Bandini,034,Southern,2020-03-31 00:00:00,0,0,0,Reported
OG110D,Bandini,034,Southern,2020-04-30 00:00:00,0,0,0,Reported
OG110D,Bandini,034,Southern,2020-05-31 00:00:00,0,0,0,Reported
OG110D,Bandini,034,Southern,2020-06-30 00:00:00,0,0,0,Reported
OG110D,Bandini,034,Southern,2020-07-31 00:00:00,0,0,0,Reported
OG110D,Bandini,034,Southern,2020-08-31 00:00:00,0,0,0,Reported
OG110D,Bandini,034,Southern,2020-09-30 00:00:00,0,0,0,Reported
OG110D,Bandini,034,Southern,2020-10-31 00:00:00,0,0,0,Reported
OG110D,Bandini,034,Southern,2020-11-30 00:00:00,0,0,0,Reported
OG110D,Bandini,034,Southern,2020-12-31 00:00:00,0,0,0,Reported
OG110D,Bardsdale,036,Coastal,2020-01-31 00:00:00,0,0,0,Reported
OG110D,Bardsdale,036,Coastal,2020-02-29 00:00:00,0,0,0,Reported
OG110D,Bardsdale,036,Coastal,2020-03-31 00:00:00,0,0,0,Reported
OG110D,Bardsdale,036,Coastal,2020-04-30 00:00:00,0,0,0,Reported
OG110D,Bardsdale,036,Coastal,2020-05-31 00:00:00,0,0,0,Reported
OG110D,Bardsdale,036,Coastal,2020-06-30 00:00:00,0,0,0,Reported
OG110D,Bardsdale,036,Coastal,2020-07-31 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-01-31 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-01-31 00:00:00,0,1430,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-02-29 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-02-29 00:00:00,0,1273,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-03-31 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-03-31 00:00:00,0,1131,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-04-30 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-04-30 00:00:00,0,1071,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-05-31 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-05-31 00:00:00,0,1184,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-06-30 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-06-30 00:00:00,0,1348,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-07-31 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-07-31 00:00:00,0,1151,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-08-31 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-08-31 00:00:00,0,800,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-09-30 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-09-30 00:00:00,0,995,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-10-31 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-10-31 00:00:00,0,1406,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-11-30 00:00:00,0,0,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-11-30 00:00:00,0,1362,0,Reported
OG110D,Belgian Anticline,042,Inland,2020-12-31 00:00:00,0,0,0,Reported
OG110D,Bellevue,044,Inland,2020-01-31 00:00:00,0,38,27,Reported
OG110D,Bellevue,044,Inland,2020-01-31 00:00:00,0,83,0,Reported
OG110D,Bellevue,044,Inland,2020-01-31 00:00:00,0,310,0,Reported
OG110D,Bellevue,044,Inland,2020-01-31 00:00:00,0,590,0,Reported
OG110D,Bellevue,044,Inland,2020-02-29 00:00:00,0,35,31,Reported
OG110D,Bellevue,044,Inland,2020-02-29 00:00:00,0,70,0,Reported
OG110D,Bellevue,044,Inland,2020-02-29 00:00:00,0,310,0,Reported
OG110D,Bellevue,044,Inland,2020-02-29 00:00:00,0,920,0,Reported
OG110D,Bellevue,044,Inland,2020-03-31 00:00:00,0,33,33,Reported
OG110D,Bellevue,044,Inland,2020-03-31 00:00:00,0,72,0,Reported
OG110D,Bellevue,044,Inland,2020-03-31 00:00:00,0,310,0,Reported
OG110D,Bellevue,044,Inland,2020-03-31 00:00:00,0,766,0,Reported
OG110D,Bellevue,044,Inland,2020-04-30 00:00:00,0,25,34,Reported
OG110D,Bellevue,044,Inland,2020-04-30 00:00:00,0,80,0,Reported
OG110D,Bellevue,044,Inland,2020-04-30 00:00:00,0,300,0,Reported
OG110D,Bellevue,044,Inland,2020-04-30 00:00:00,0,717,0,Reported
OG110D,Bellevue,044,Inland,2020-05-31 00:00:00,0,0,0,Reported
OG110D,Bellevue,044,Inland,2020-05-31 00:00:00,0,29,25,Reported
OG110D,Bellevue,044,Inland,2020-05-31 00:00:00,0,83,0,Reported
OG110D,Bellevue,044,Inland,2020-05-31 00:00:00,0,300,0,Reported
OG110D,Bellevue,044,Inland,2020-06-30 00:00:00,0,0,0,Reported
OG110D,Bellevue,044,Inland,2020-06-30 00:00:00,0,27,37,Reported
OG110D,Bellevue,044,Inland,2020-06-30 00:00:00,0,83,0,Reported
OG110D,Bellevue,044,Inland,2020-06-30 00:00:00,0,300,0,Reported
OG110D,Bellevue,044,Inland,2020-07-31 00:00:00,0,0,0,Reported
OG110D,Bellevue,044,Inland,2020-07-31 00:00:00,0,30,19,Reported
OG110D,Bellevue,044,Inland,2020-07-31 00:00:00,0,83,0,Reported
OG110D,Bellevue,044,Inland,2020-07-31 00:00:00,0,310,0,Reported
OG110D,Bellevue,044,Inland,2020-08-31 00:00:00,0,0,0,Reported
OG110D,Bellevue,044,Inland,2020-08-31 00:00:00,0,27,25,Reported
OG110D,Bellevue,044,Inland,2020-08-31 00:00:00,0,83,0,Reported
OG110D,Bellevue,044,Inland,2020-08-31 00:00:00,0,310,0,Reported
OG110D,Bellevue,044,Inland,2020-09-30 00:00:00,0,0,0,Reported
OG110D,Bellevue,044,Inland,2020-09-30 00:00:00,0,29,12,Reported
OG110D,Bellevue,044,Inland,2020-09-30 00:00:00,0,80,0,Reported
OG110D,Bellevue,044,Inland,2020-09-30 00:00:00,0,300,0,Reported
OG110D,Bellevue,044,Inland,2020-10-31 00:00:00,0,0,0,Reported
OG110D,Bellevue,044,Inland,2020-10-31 00:00:00,0,34,18,Reported
OG110D,Bellevue,044,Inland,2020-10-31 00:00:00,0,83,0,Reported
OG110D,Bellevue,044,Inland,2020-10-31 00:00:00,0,310,0,Reported
OG110D,Bellevue,044,Inland,2020-11-30 00:00:00,0,0,0,Reported
OG110D,Bellevue,044,Inland,2020-11-30 00:00:00,0,34,22,Reported
OG110D,Bellevue,044,Inland,2020-11-30 00:00:00,0,117,0,Reported
OG110D,Bellevue,044,Inland,2020-11-30 00:00:00,0,300,0,Reported
OG110D,Bellevue,044,Inland,2020-12-31 00:00:00,0,0,0,Reported
OG110D,Bellevue,044,Inland,2020-12-31 00:00:00,0,37,16,Reported
OG110D,Bellevue,044,Inland,2020-12-31 00:00:00,0,310,0,Reported
OG110D,Bellevue  West,046,Inland,2020-01-31 00:00:00,0,0,0,Reported
OG110D,Bellevue  West,046,Inland,2020-02-29 00:00:00,0,0,0,Reported
OG110D,Bellevue  West,046,Inland,2020-03-31 00:00:00,0,0,0,Reported
OG110D,Bellevue  West,046,Inland,2020-04-30 00:00:00,0,0,0,Reported
OG110D,Bellevue  West,046,Inland,2020-05-31 00:00:00,0,0,0,Reported
OG110D,Bellevue  West,046,Inland,2020-06-30 00:00:00,0,0,0,Reported
OG110D,Bellevue  West,046,Inland,2020-07-31 00:00:00,0,0,0,Reported
OG110D,Bellevue  West,046,Inland,2020-08-31 00:00:00,0,0,0,Reported
OG110D,Bellevue  West,046,Inland,2020-09-30 00:00:00,0,0,0,Reported
OG110D,Bellevue  West,046,Inland,2020-10-31 00:00:00,0,0,0,Reported
OG110D,Bellevue  West,046,Inland,2020-11-30 00:00:00,0,0,0,Reported
OG110D,Bellevue  West,046,Inland,2020-12-31 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-01-31 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-01-31 00:00:00,0,50,0,Reported
OG110D,Belridge  North,050,Inland,2020-01-31 00:00:00,0,387524,131,Reported
OG110D,Belridge  North,050,Inland,2020-02-29 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-02-29 00:00:00,0,47,0,Reported
OG110D,Belridge  North,050,Inland,2020-02-29 00:00:00,0,364587,354,Reported
OG110D,Belridge  North,050,Inland,2020-03-31 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-03-31 00:00:00,0,49,0,Reported
OG110D,Belridge  North,050,Inland,2020-03-31 00:00:00,0,395791,121,Reported
OG110D,Belridge  North,050,Inland,2020-04-30 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-04-30 00:00:00,0,47,0,Reported
OG110D,Belridge  North,050,Inland,2020-04-30 00:00:00,0,390674,145,Reported
OG110D,Belridge  North,050,Inland,2020-05-31 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-05-31 00:00:00,0,47,0,Reported
OG110D,Belridge  North,050,Inland,2020-05-31 00:00:00,0,393770,5293,Reported
OG110D,Belridge  North,050,Inland,2020-06-30 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-06-30 00:00:00,0,7,0,Reported
OG110D,Belridge  North,050,Inland,2020-06-30 00:00:00,0,374521,1732,Reported
OG110D,Belridge  North,050,Inland,2020-07-31 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-07-31 00:00:00,0,14,0,Reported
OG110D,Belridge  North,050,Inland,2020-07-31 00:00:00,0,388788,57,Reported
OG110D,Belridge  North,050,Inland,2020-08-31 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-08-31 00:00:00,0,45,0,Reported
OG110D,Belridge  North,050,Inland,2020-08-31 00:00:00,0,378448,71,Reported
OG110D,Belridge  North,050,Inland,2020-09-30 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-09-30 00:00:00,0,50,0,Reported
OG110D,Belridge  North,050,Inland,2020-09-30 00:00:00,0,366109,57,Reported
OG110D,Belridge  North,050,Inland,2020-10-31 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-10-31 00:00:00,0,52,0,Reported
OG110D,Belridge  North,050,Inland,2020-10-31 00:00:00,0,372878,110,Reported
OG110D,Belridge  North,050,Inland,2020-11-30 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-11-30 00:00:00,0,47,0,Reported
OG110D,Belridge  North,050,Inland,2020-11-30 00:00:00,0,349862,126,Reported
OG110D,Belridge  North,050,Inland,2020-12-31 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2020-12-31 00:00:00,0,54,0,Reported
OG110D,Belridge  North,050,Inland,2020-12-31 00:00:00,0,350009,1124,Reported
OG110D,Belridge  South,052,Inland,2020-01-31 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-01-31 00:00:00,0,0,155,Reported
OG110D,Belridge  South,052,Inland,2020-01-31 00:00:00,0,10288,0,Reported
OG110D,Belridge  South,052,Inland,2020-01-31 00:00:00,0,44917,10216,Reported
OG110D,Belridge  South,052,Inland,2020-01-31 00:00:00,0,353662,225,Reported
OG110D,Belridge  South,052,Inland,2020-02-29 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-02-29 00:00:00,0,0,150,Reported
OG110D,Belridge  South,052,Inland,2020-02-29 00:00:00,0,9374,0,Reported
OG110D,Belridge  South,052,Inland,2020-02-29 00:00:00,0,36674,10111,Reported
OG110D,Belridge  South,052,Inland,2020-02-29 00:00:00,0,332724,375,Reported
OG110D,Belridge  South,052,Inland,2020-03-31 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-03-31 00:00:00,0,0,34,Reported
OG110D,Belridge  South,052,Inland,2020-03-31 00:00:00,0,9890,0,Reported
OG110D,Belridge  South,052,Inland,2020-03-31 00:00:00,0,37981,9782,Reported
OG110D,Belridge  South,052,Inland,2020-03-31 00:00:00,0,349697,464,Reported
OG110D,Belridge  South,052,Inland,2020-04-30 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-04-30 00:00:00,0,6273,150,Reported
OG110D,Belridge  South,052,Inland,2020-04-30 00:00:00,0,37136,9184,Reported
OG110D,Belridge  South,052,Inland,2020-04-30 00:00:00,0,342324,290,Reported
OG110D,Belridge  South,052,Inland,2020-05-31 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-05-31 00:00:00,0,996,395,Reported
OG110D,Belridge  South,052,Inland,2020-05-31 00:00:00,0,38458,9355,Reported
OG110D,Belridge  South,052,Inland,2020-05-31 00:00:00,0,351447,340,Reported
OG110D,Belridge  South,052,Inland,2020-06-30 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-06-30 00:00:00,0,9475,0,Reported
OG110D,Belridge  South,052,Inland,2020-06-30 00:00:00,0,36181,8840,Reported
OG110D,Belridge  South,052,Inland,2020-06-30 00:00:00,0,338132,1914,Reported
OG110D,Belridge  South,052,Inland,2020-07-31 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-07-31 00:00:00,0,8667,0,Reported
OG110D,Belridge  South,052,Inland,2020-07-31 00:00:00,0,35532,10051,Reported
OG110D,Belridge  South,052,Inland,2020-07-31 00:00:00,0,344501,440,Reported
OG110D,Belridge  South,052,Inland,2020-08-31 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-08-31 00:00:00,0,0,6,Reported
OG110D,Belridge  South,052,Inland,2020-08-31 00:00:00,0,8738,0,Reported
OG110D,Belridge  South,052,Inland,2020-08-31 00:00:00,0,35263,10775,Reported
OG110D,Belridge  South,052,Inland,2020-08-31 00:00:00,0,338666,422,Reported
OG110D,Belridge  South,052,Inland,2020-09-30 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-09-30 00:00:00,0,0,30,Reported
OG110D,Belridge  South,052,Inland,2020-09-30 00:00:00,0,8301,0,Reported
OG110D,Belridge  South,052,Inland,2020-09-30 00:00:00,0,33571,10473,Reported
OG110D,Belridge  South,052,Inland,2020-09-30 00:00:00,0,308840,212,Reported
OG110D,Belridge  South,052,Inland,2020-10-31 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-10-31 00:00:00,0,0,20,Reported
OG110D,Belridge  South,052,Inland,2020-10-31 00:00:00,0,7407,151,Reported
OG110D,Belridge  South,052,Inland,2020-10-31 00:00:00,0,34594,11517,Reported
OG110D,Belridge  South,052,Inland,2020-10-31 00:00:00,0,319056,274,Reported
OG110D,Belridge  South,052,Inland,2020-11-30 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-11-30 00:00:00,0,0,3,Reported
OG110D,Belridge  South,052,Inland,2020-11-30 00:00:00,0,7496,522,Reported
OG110D,Belridge  South,052,Inland,2020-11-30 00:00:00,0,30393,11777,Reported
OG110D,Belridge  South,052,Inland,2020-11-30 00:00:00,0,307792,447,Reported
OG110D,Belridge  South,052,Inland,2020-12-31 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2020-12-31 00:00:00,0,0,34,Reported
OG110D,Belridge  South,052,Inland,2020-12-31 00:00:00,0,7845,37,Reported
OG110D,Belridge  South,052,Inland,2020-12-31 00:00:00,0,31862,13363,Reported
OG110D,Belridge  South,052,Inland,2020-12-31 00:00:00,0,307790,237,Reported
OG110D,Beverly Hills,054,Southern,2020-01-31 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-01-31 00:00:00,0,6169,0,Reported
OG110D,Beverly Hills,054,Southern,2020-02-29 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-02-29 00:00:00,0,5748,0,Reported
OG110D,Beverly Hills,054,Southern,2020-03-31 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-03-31 00:00:00,0,6125,0,Reported
OG110D,Beverly Hills,054,Southern,2020-04-30 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-04-30 00:00:00,0,5904,0,Reported
OG110D,Beverly Hills,054,Southern,2020-05-31 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-05-31 00:00:00,0,5750,0,Reported
OG110D,Beverly Hills,054,Southern,2020-06-30 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-06-30 00:00:00,0,5813,0,Reported
OG110D,Beverly Hills,054,Southern,2020-07-31 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-07-31 00:00:00,0,5933,0,Reported
OG110D,Beverly Hills,054,Southern,2020-08-31 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-08-31 00:00:00,0,5737,0,Reported
OG110D,Beverly Hills,054,Southern,2020-09-30 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-09-30 00:00:00,0,5209,0,Reported
OG110D,Beverly Hills,054,Southern,2020-10-31 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-10-31 00:00:00,0,5301,0,Reported
OG110D,Beverly Hills,054,Southern,2020-11-30 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-11-30 00:00:00,0,5189,0,Reported
OG110D,Beverly Hills,054,Southern,2020-12-31 00:00:00,0,0,0,Reported
OG110D,Beverly Hills,054,Southern,2020-12-31 00:00:00,0,4736,0,Reported
