ReportType,fieldname,FieldCode,District,DispositionDate,OilUsed,GasUsed,GasBlown,ReportedOrEstimated
OG110D,Belridge  North,050,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2021-05-31 00:00:00,0,49,0,Reported
OG110D,Belridge  North,050,Inland,2021-05-31 00:00:00,0,348141,243,Reported
OG110D,Belridge  North,050,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Belridge  North,050,Inland,2021-06-30 00:00:00,0,54,0,Reported
OG110D,Belridge  North,050,Inland,2021-06-30 00:00:00,0,325585,198,Reported
OG110D,Belridge  North,050,Inland,2021-07-31 00:00:00,0,56,0,Reported
OG110D,Belridge  North,050,Inland,2021-07-31 00:00:00,0,331832,290,Reported
OG110D,Belridge  South,052,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2021-01-31 00:00:00,0,3914,145,Reported
OG110D,Belridge  South,052,Inland,2021-01-31 00:00:00,0,8503,0,Reported
OG110D,Belridge  South,052,Inland,2021-01-31 00:00:00,0,31541,13618,Reported
OG110D,Belridge  South,052,Inland,2021-01-31 00:00:00,0,305455,242,Reported
OG110D,Belridge  South,052,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2021-02-28 00:00:00,0,3384,39,Reported
OG110D,Belridge  South,052,Inland,2021-02-28 00:00:00,0,8160,0,Reported
OG110D,Belridge  South,052,Inland,2021-02-28 00:00:00,0,38781,14071,Reported
OG110D,Belridge  South,052,Inland,2021-02-28 00:00:00,0,269396,14962,Reported
OG110D,Belridge  South,052,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2021-03-31 00:00:00,0,3725,47,Reported
OG110D,Belridge  South,052,Inland,2021-03-31 00:00:00,0,8001,252,Reported
OG110D,Belridge  South,052,Inland,2021-03-31 00:00:00,0,30851,15884,Reported
OG110D,Belridge  South,052,Inland,2021-03-31 00:00:00,0,302256,421,Reported
OG110D,Belridge  South,052,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2021-04-30 00:00:00,0,3033,239,Reported
OG110D,Belridge  South,052,Inland,2021-04-30 00:00:00,0,6579,39,Reported
OG110D,Belridge  South,052,Inland,2021-04-30 00:00:00,0,29791,16677,Reported
OG110D,Belridge  South,052,Inland,2021-04-30 00:00:00,0,292562,395,Reported
OG110D,Belridge  South,052,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2021-05-31 00:00:00,0,3188,94,Reported
OG110D,Belridge  South,052,Inland,2021-05-31 00:00:00,0,6257,0,Reported
OG110D,Belridge  South,052,Inland,2021-05-31 00:00:00,0,27890,16786,Reported
OG110D,Belridge  South,052,Inland,2021-05-31 00:00:00,0,306145,319,Reported
OG110D,Belridge  South,052,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2021-06-30 00:00:00,0,6729,0,Reported
OG110D,Belridge  South,052,Inland,2021-06-30 00:00:00,0,30359,16859,Reported
OG110D,Belridge  South,052,Inland,2021-06-30 00:00:00,0,291583,416,Reported
OG110D,Belridge  South,052,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Belridge  South,052,Inland,2021-07-31 00:00:00,0,26720,18793,Reported
OG110D,Belridge  South,052,Inland,2021-07-31 00:00:00,0,294891,401,Reported
OG110D,Beverly Hills,054,Southern,2021-01-31 00:00:00,0,4925,0,Reported
OG110D,Beverly Hills,054,Southern,2021-02-28 00:00:00,0,4436,0,Reported
OG110D,Beverly Hills,054,Southern,2021-03-31 00:00:00,0,4369,0,Reported
OG110D,Beverly Hills,054,Southern,2021-04-30 00:00:00,0,4721,0,Reported
OG110D,Beverly Hills,054,Southern,2021-05-31 00:00:00,0,5093,0,Reported
OG110D,Beverly Hills,054,Southern,2021-06-30 00:00:00,0,4979,0,Reported
OG110D,Beverly Hills,054,Southern,2021-07-31 00:00:00,0,4905,0,Reported
OG110D,Big Mountain,056,Coastal,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Big Mountain,056,Coastal,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Big Mountain,056,Coastal,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Big Mountain,056,Coastal,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Big Mountain,056,Coastal,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-01-31 00:00:00,0,220,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-02-28 00:00:00,0,221,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-03-31 00:00:00,0,249,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-04-30 00:00:00,0,224,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-05-31 00:00:00,0,213,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-06-30 00:00:00,0,213,0,Reported
OG110D,Bounde Creek Gas,062,Northern,2021-07-31 00:00:00,0,223,0,Reported
OG110D,Bowerbank,066,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Bowerbank,066,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Bowerbank,066,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Bowerbank,066,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Bowerbank,066,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Brea-Olinda,070,Southern,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Brea-Olinda,070,Southern,2021-01-31 00:00:00,0,41248,1034,Reported
OG110D,Brea-Olinda,070,Southern,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Brea-Olinda,070,Southern,2021-02-28 00:00:00,0,37737,1514,Reported
OG110D,Brea-Olinda,070,Southern,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Brea-Olinda,070,Southern,2021-03-31 00:00:00,0,42046,2924,Reported
OG110D,Brea-Olinda,070,Southern,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Brea-Olinda,070,Southern,2021-04-30 00:00:00,0,41419,1464,Reported
OG110D,Brea-Olinda,070,Southern,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Brea-Olinda,070,Southern,2021-05-31 00:00:00,0,43288,1992,Reported
OG110D,Brea-Olinda,070,Southern,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Brea-Olinda,070,Southern,2021-06-30 00:00:00,0,44709,1353,Reported
OG110D,Brea-Olinda,070,Southern,2021-07-31 00:00:00,0,44443,2361,Reported
OG110D,Brentwood,072,Northern,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Buckeye Gas,074,Northern,2021-01-31 00:00:00,0,258,0,Reported
OG110D,Buckeye Gas,074,Northern,2021-02-28 00:00:00,0,231,0,Reported
OG110D,Buckeye Gas,074,Northern,2021-03-31 00:00:00,0,258,0,Reported
OG110D,Buckeye Gas,074,Northern,2021-04-30 00:00:00,0,249,0,Reported
OG110D,Buckeye Gas,074,Northern,2021-05-31 00:00:00,0,259,0,Reported
OG110D,Buena Vista,080,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Buena Vista,080,Inland,2021-01-31 00:00:00,0,61891,5232,Reported
OG110D,Buena Vista,080,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Buena Vista,080,Inland,2021-02-28 00:00:00,0,52450,7231,Reported
OG110D,Buena Vista,080,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Buena Vista,080,Inland,2021-03-31 00:00:00,0,65153,8087,Reported
OG110D,Buena Vista,080,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Buena Vista,080,Inland,2021-04-30 00:00:00,0,55363,749,Reported
OG110D,Buena Vista,080,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Buena Vista,080,Inland,2021-05-31 00:00:00,0,71584,700,Reported
OG110D,Buena Vista,080,Inland,2021-06-30 00:00:00,0,54819,634,Reported
OG110D,Burrel,084,Inland,2021-01-31 00:00:00,0,15,0,Reported
OG110D,Burrel,084,Inland,2021-01-31 00:00:00,0,372,0,Reported
OG110D,Burrel,084,Inland,2021-02-28 00:00:00,0,32,0,Reported
OG110D,Burrel,084,Inland,2021-02-28 00:00:00,0,336,0,Reported
OG110D,Burrel,084,Inland,2021-03-31 00:00:00,0,25,0,Reported
OG110D,Burrel,084,Inland,2021-03-31 00:00:00,0,360,0,Reported
OG110D,Burrel,084,Inland,2021-04-30 00:00:00,0,20,0,Reported
OG110D,Burrel,084,Inland,2021-04-30 00:00:00,0,925,0,Reported
OG110D,Burrel,084,Inland,2021-05-31 00:00:00,0,20,0,Reported
OG110D,Burrel,084,Inland,2021-05-31 00:00:00,0,372,0,Reported
OG110D,Burrel,084,Inland,2021-06-30 00:00:00,0,20,0,Reported
OG110D,Burrel,084,Inland,2021-06-30 00:00:00,0,360,0,Reported
OG110D,Butte Slough Gas,090,Northern,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Butte Slough Gas,090,Northern,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Butte Slough Gas,090,Northern,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Butte Slough Gas,090,Northern,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Butte Slough Gas,090,Northern,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Butte Slough Gas,090,Northern,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Butte Slough Gas,090,Northern,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Cabrillo,091,Coastal,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Cal Canal Gas,095,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Cal Canal Gas,095,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Cal Canal Gas,095,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Cal Canal Gas,095,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Cal Canal Gas,095,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Cal Canal Gas,095,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Cal Canal Gas,095,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Camden,100,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Camden,100,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Camden,100,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Camden,100,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Camden,100,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Camden,100,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Canada Larga,102,Coastal,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Canada Larga,102,Coastal,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Canal,104,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Canal,104,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Canal,104,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Canal,104,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Canal,104,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Canal,104,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Canal,104,Inland,2021-06-30 00:00:00,0,210,0,Reported
OG110D,Canal,104,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-01-31 00:00:00,0,196,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-01-31 00:00:00,0,2981,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-02-28 00:00:00,0,196,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-02-28 00:00:00,0,2316,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-03-31 00:00:00,0,217,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-03-31 00:00:00,0,2327,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-04-30 00:00:00,0,210,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-04-30 00:00:00,0,2198,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-05-31 00:00:00,0,217,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-05-31 00:00:00,0,1942,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-06-30 00:00:00,0,2056,0,Reported
OG110D,Canfield Ranch,106,Inland,2021-07-31 00:00:00,0,217,0,Reported
OG110D,Careaga Canyon,116,Coastal,2021-01-31 00:00:00,0,426,1110,Reported
OG110D,Casmalia,122,Coastal,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Casmalia,122,Coastal,2021-01-31 00:00:00,0,55,0,Reported
OG110D,Casmalia,122,Coastal,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Casmalia,122,Coastal,2021-02-28 00:00:00,0,50,0,Reported
OG110D,Casmalia,122,Coastal,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Casmalia,122,Coastal,2021-03-31 00:00:00,0,55,0,Reported
OG110D,Casmalia,122,Coastal,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Casmalia,122,Coastal,2021-04-30 00:00:00,0,53,0,Reported
OG110D,Casmalia,122,Coastal,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Casmalia,122,Coastal,2021-05-31 00:00:00,0,55,0,Reported
OG110D,Casmalia,122,Coastal,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Casmalia,122,Coastal,2021-06-30 00:00:00,0,53,0,Reported
OG110D,Casmalia,122,Coastal,2021-07-31 00:00:00,0,55,0,Reported
OG110D,Castaic Hills,124,Coastal,2021-01-31 00:00:00,0,173,0,Reported
OG110D,Castaic Hills,124,Coastal,2021-02-28 00:00:00,0,139,0,Reported
OG110D,Castaic Hills,124,Coastal,2021-03-31 00:00:00,0,167,0,Reported
OG110D,Castaic Hills,124,Coastal,2021-04-30 00:00:00,0,173,0,Reported
OG110D,Castaic Hills,124,Coastal,2021-05-31 00:00:00,0,173,0,Reported
OG110D,Castaic Hills,124,Coastal,2021-06-30 00:00:00,0,173,0,Reported
OG110D,Castaic Hills,124,Coastal,2021-07-31 00:00:00,0,156,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-01-31 00:00:00,0,875,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-01-31 00:00:00,0,41766,719,Reported
OG110D,Cat Canyon,128,Coastal,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-02-28 00:00:00,0,790,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-02-28 00:00:00,0,37153,51,Reported
OG110D,Cat Canyon,128,Coastal,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-03-31 00:00:00,0,875,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-03-31 00:00:00,0,37330,158,Reported
OG110D,Cat Canyon,128,Coastal,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-04-30 00:00:00,0,847,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-04-30 00:00:00,0,43031,19,Reported
OG110D,Cat Canyon,128,Coastal,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-05-31 00:00:00,0,875,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-05-31 00:00:00,0,45837,1186,Reported
OG110D,Cat Canyon,128,Coastal,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-06-30 00:00:00,0,847,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-06-30 00:00:00,0,42751,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Cat Canyon,128,Coastal,2021-07-31 00:00:00,0,875,0,Reported
OG110D,Chico-Martinez,140,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Chico-Martinez,140,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Chico-Martinez,140,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Chico-Martinez,140,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Chico-Martinez,140,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Chico-Martinez,140,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Chico-Martinez,140,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Cienaga Canyon,146,Inland,2021-01-31 00:00:00,0,3783,0,Reported
OG110D,Cienaga Canyon,146,Inland,2021-02-28 00:00:00,0,2606,0,Reported
